Node ID,Node Title,Centrality Authority/resource x resource,Centrality Betweenness/resource x resource,Centrality Betweenness/resource x resource/[unscaled],Clique Count/resource x resource,Centrality Closeness/resource x resource,Centrality Closeness/resource x resource/[unscaled],Density Clustering Coefficient/resource x resource,Centrality Eigenvector/resource x resource,Centrality Eigenvector/resource x resource/[unscaled],Centrality Eigenvector Per Component/resource x resource,Centrality Hub/resource x resource,Centrality In-Closeness/resource x resource,Centrality In-Closeness/resource x resource/[unscaled],Centrality In Degree/resource x resource,Centrality In Degree/resource x resource/[unscaled],Centrality Information/resource x resource,Centrality Information/resource x resource/[unscaled],Centrality Inverse Closeness/resource x resource,Centrality Inverse Closeness/resource x resource/[unscaled],Centrality Out Degree/resource x resource,Centrality Out Degree/resource x resource/[unscaled],Simmelian Ties/resource x resource,Simmelian Ties/resource x resource/[unscaled],Centrality Total Degree/resource x resource,Centrality Total Degree/resource x resource/[unscaled],Component Members Weak/resource x resource,
807,apologiesdemanded.blogspot.com,0.0015,0.0004,962.2994,82.0000,0.0019,0.0000,0.2033,0.0264,0.0187,0.0153,0.0386,0.0021,0.0000,0.0013,2.0000,0.0013,3.5354,0.2722,405.2834,0.0221,33.0000,0.0000,0.0000,0.0117,35.0000,1.0000,
808,arkanssouri.blogspot.com,0.0002,0.0000,97.1676,2.0000,0.0019,0.0000,0.1224,0.0050,0.0035,0.0029,0.0078,0.0021,0.0000,0.0007,1.0000,0.0009,2.5212,0.2094,311.8105,0.0047,7.0000,0.0000,0.0000,0.0027,8.0000,1.0000,
809,armchairgeneralist.typepad.com,0.0029,0.0000,9.9701,11.0000,0.0019,0.0000,0.2426,0.0178,0.0126,0.0103,0.0274,0.0021,0.0000,0.0007,1.0000,0.0011,3.0334,0.2138,318.3585,0.0087,13.0000,0.0000,0.0000,0.0047,14.0000,1.0000,
810,asmallvictory.net,0.0623,0.0000,86.2151,507.0000,0.0019,0.0000,0.1465,0.0421,0.0298,0.0244,0.0017,0.0021,0.0000,0.0503,75.0000,0.0003,0.7570,0.1839,273.7770,0.0007,1.0000,0.0000,0.0000,0.0255,76.0000,1.0000,
811,asmodeus-space.com/weblog/blog/index.php,0.0000,0.0000,0.0000,2.0000,0.0019,0.0000,0.0612,0.0026,0.0018,0.0015,0.0039,0.0007,0.0000,0.0000,0.0000,0.0009,2.5288,0.2217,330.1020,0.0047,7.0000,0.0000,0.0000,0.0023,7.0000,1.0000,
812,astrosoup.blogspot.com,0.0008,0.0000,0.0000,1.0000,0.0019,0.0000,0.2500,0.0020,0.0014,0.0012,0.0021,0.0021,0.0000,0.0007,1.0000,0.0003,0.7983,0.1173,174.5977,0.0007,1.0000,0.0000,0.0000,0.0007,2.0000,1.0000,
813,athena.blogs.com,0.0054,0.0005,1106.1718,52.0000,0.0019,0.0000,0.2474,0.0208,0.0147,0.0121,0.0294,0.0021,0.0000,0.0040,6.0000,0.0013,3.3960,0.2323,345.9683,0.0161,24.0000,0.0000,0.0000,0.0101,30.0000,1.0000,
814,awideawake.blogspot.com,0.0067,0.0001,153.4659,65.0000,0.0019,0.0000,0.1975,0.0138,0.0098,0.0080,0.0163,0.0021,0.0000,0.0101,15.0000,0.0011,3.0836,0.2326,346.2685,0.0094,14.0000,0.0000,0.0000,0.0097,29.0000,1.0000,
815,ayerdis.com/rants.php,0.0012,0.0000,67.7228,30.0000,0.0019,0.0000,0.2725,0.0172,0.0121,0.0100,0.0261,0.0021,0.0000,0.0013,2.0000,0.0012,3.2750,0.2376,353.7352,0.0128,19.0000,0.0000,0.0000,0.0070,21.0000,1.0000,
816,babytrollblog.com,0.0045,0.0001,201.7032,236.0000,0.0019,0.0000,0.1876,0.0329,0.0232,0.0191,0.0514,0.0021,0.0000,0.0040,6.0000,0.0014,3.6606,0.2485,370.0852,0.0329,49.0000,0.0027,4.0000,0.0185,55.0000,1.0000,
817,baldilocks.typepad.com,0.0371,0.0002,546.7005,161.0000,0.0019,0.0000,0.1380,0.0262,0.0185,0.0152,0.0060,0.0021,0.0000,0.0309,46.0000,0.0010,2.6004,0.2012,299.6525,0.0054,8.0000,0.0020,3.0000,0.0181,54.0000,1.0000,
818,balloon-juice.com,0.0630,0.0050,10975.5361,1268.0000,0.0019,0.0000,0.1419,0.0796,0.0563,0.0461,0.0812,0.0021,0.0000,0.0389,58.0000,0.0014,3.6725,0.2582,384.4494,0.0356,53.0000,0.0087,13.0000,0.0373,111.0000,1.0000,
819,bamapachyderm.blogspot.com,0.0013,0.0000,0.0000,1.0000,0.0007,0.0000,0.2222,0.0008,0.0006,0.0005,0.0000,0.0021,0.0000,0.0020,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,3.0000,1.0000,
820,batr.net,0.0000,0.0005,1027.0000,1.0000,0.0007,0.0000,0.1111,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000,0.0013,2.0000,0.0003,0.7983,0.0013,2.0000,0.0013,2.0000,0.0000,0.0000,0.0013,4.0000,1.0000,
821,batr.org/commentary.html,0.0000,0.0000,0.0000,1.0000,0.0007,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0021,0.0000,0.0013,2.0000,0.0002,0.4439,0.0010,1.5000,0.0007,1.0000,0.0000,0.0000,0.0010,3.0000,1.0000,
822,beautifulatrocities.com,0.0184,0.0001,209.8313,81.0000,0.0019,0.0000,0.1136,0.0161,0.0114,0.0094,0.0092,0.0021,0.0000,0.0201,30.0000,0.0010,2.8186,0.1972,293.6938,0.0067,10.0000,0.0000,0.0000,0.0134,40.0000,1.0000,
823,beefalwayswins.blogspot.com,0.0021,0.0000,32.7667,26.0000,0.0019,0.0000,0.3117,0.0146,0.0103,0.0085,0.0240,0.0021,0.0000,0.0027,4.0000,0.0012,3.2034,0.2155,320.8178,0.0114,17.0000,0.0000,0.0000,0.0070,21.0000,1.0000,
824,beldar.blogs.com/beldarblog,0.0219,0.0007,1507.5273,1147.0000,0.0019,0.0000,0.2422,0.0542,0.0383,0.0314,0.0719,0.0021,0.0000,0.0121,18.0000,0.0014,3.6859,0.2580,384.2018,0.0362,54.0000,0.0034,5.0000,0.0242,72.0000,1.0000,
825,bellusbellum.info,0.0016,0.0000,0.0000,1.0000,0.0007,0.0000,0.5000,0.0016,0.0011,0.0009,0.0000,0.0021,0.0000,0.0013,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,2.0000,1.0000,
826,belmontclub.blogspot.com,0.0754,0.0010,2138.2549,1488.0000,0.0019,0.0000,0.1287,0.0588,0.0416,0.0341,0.0335,0.0021,0.0000,0.0638,95.0000,0.0013,3.4177,0.2227,331.6608,0.0181,27.0000,0.0087,13.0000,0.0410,122.0000,1.0000,
827,bensgtusmc.com,0.0000,0.0000,0.0000,1.0000,0.0019,0.0000,0.4444,0.0021,0.0015,0.0012,0.0039,0.0007,0.0000,0.0000,0.0000,0.0006,1.7069,0.2157,321.2351,0.0020,3.0000,0.0000,0.0000,0.0010,3.0000,1.0000,
828,bensworld.patriotforum.org,0.0058,0.0003,697.9151,9.0000,0.0019,0.0000,0.2153,0.0055,0.0039,0.0032,0.0033,0.0021,0.0000,0.0047,7.0000,0.0010,2.6410,0.2449,364.6520,0.0054,8.0000,0.0013,2.0000,0.0050,15.0000,1.0000,
829,bernardmoon.blogspot.com,0.0047,0.0000,105.0054,26.0000,0.0019,0.0000,0.2025,0.0164,0.0116,0.0095,0.0238,0.0021,0.0000,0.0040,6.0000,0.0012,3.1309,0.2461,366.4022,0.0101,15.0000,0.0000,0.0000,0.0070,21.0000,1.0000,
830,betsyspage.blogspot.com,0.0250,0.0005,1095.1830,102.0000,0.0019,0.0000,0.1894,0.0231,0.0163,0.0134,0.0111,0.0021,0.0000,0.0201,30.0000,0.0009,2.5107,0.2216,329.9348,0.0047,7.0000,0.0013,2.0000,0.0124,37.0000,1.0000,
831,bidinotto.journalspace.com,0.0039,0.0000,91.3610,3.0000,0.0019,0.0000,0.1389,0.0031,0.0022,0.0018,0.0028,0.0021,0.0000,0.0027,4.0000,0.0007,1.9425,0.1952,290.6102,0.0027,4.0000,0.0000,0.0000,0.0027,8.0000,1.0000,
832,bigenchilada.org,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,
833,bigfatroid.blogspot.com,0.0005,0.0000,0.2320,1.0000,0.0019,0.0000,0.1111,0.0013,0.0009,0.0007,0.0021,0.0021,0.0000,0.0013,2.0000,0.0003,0.7983,0.1173,174.5977,0.0007,1.0000,0.0000,0.0000,0.0010,3.0000,1.0000,
834,bigjourney.blogspot.com,0.0014,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0011,0.0008,0.0006,0.0000,0.0021,0.0000,0.0007,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,1.0000,1.0000,
835,billhobbs.com,0.0515,0.0024,5312.6162,1609.0000,0.0019,0.0000,0.1702,0.0553,0.0391,0.0321,0.0502,0.0021,0.0000,0.0376,56.0000,0.0014,3.6493,0.2545,378.9828,0.0322,48.0000,0.0081,12.0000,0.0349,104.0000,1.0000,
836,billrice.org,0.0000,0.0000,0.0000,7.0000,0.0019,0.0000,0.2810,0.0135,0.0096,0.0079,0.0226,0.0007,0.0000,0.0000,0.0000,0.0011,2.9106,0.2081,309.7939,0.0074,11.0000,0.0000,0.0000,0.0037,11.0000,1.0000,
837,billroggio.com/easongate,0.0273,0.0008,1662.9570,177.0000,0.0019,0.0000,0.2211,0.0328,0.0232,0.0190,0.0308,0.0021,0.0000,0.0201,30.0000,0.0012,3.2876,0.2371,353.1017,0.0134,20.0000,0.0054,8.0000,0.0168,50.0000,1.0000,
838,bitheads.blogspot.com,0.0094,0.0003,761.4590,69.0000,0.0019,0.0000,0.2092,0.0263,0.0186,0.0153,0.0348,0.0021,0.0000,0.0081,12.0000,0.0012,3.2417,0.2367,352.4990,0.0121,18.0000,0.0000,0.0000,0.0101,30.0000,1.0000,
839,bittersweetme.net/blog/index.php,0.0069,0.0002,488.1150,34.0000,0.0019,0.0000,0.2293,0.0132,0.0093,0.0076,0.0145,0.0021,0.0000,0.0060,9.0000,0.0012,3.2063,0.2295,341.7851,0.0114,17.0000,0.0013,2.0000,0.0087,26.0000,1.0000,
840,bkennelly.com/vox,0.0007,0.0000,0.5618,1.0000,0.0019,0.0000,0.0625,0.0024,0.0017,0.0014,0.0027,0.0021,0.0000,0.0007,1.0000,0.0006,1.7068,0.1832,272.7105,0.0020,3.0000,0.0000,0.0000,0.0013,4.0000,1.0000,
841,blackmanforbush.blogspot.com,0.0023,0.0000,0.1464,3.0000,0.0019,0.0000,0.3200,0.0029,0.0021,0.0017,0.0038,0.0021,0.0000,0.0020,3.0000,0.0006,1.7054,0.2155,320.8351,0.0020,3.0000,0.0000,0.0000,0.0020,6.0000,1.0000,
842,blindmindseye.com,0.0037,0.0005,1100.9890,6.0000,0.0019,0.0000,0.2500,0.0048,0.0034,0.0028,0.0053,0.0021,0.0000,0.0040,6.0000,0.0009,2.3899,0.2146,319.5776,0.0040,6.0000,0.0013,2.0000,0.0040,12.0000,1.0000,
843,blithered.blogspot.com,0.0073,0.0004,892.2458,76.0000,0.0019,0.0000,0.1821,0.0113,0.0080,0.0066,0.0127,0.0021,0.0000,0.0087,13.0000,0.0013,3.4620,0.2498,371.9193,0.0188,28.0000,0.0054,8.0000,0.0138,41.0000,1.0000,
844,blog.iainlindley.com,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,181.0000,
845,blog.mytechaid.com,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0000,
846,blog.nam.org,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000,0.0000,0.0014,0.0010,0.0008,0.0028,0.0007,0.0000,0.0000,0.0000,0.0003,0.7986,0.1589,236.6220,0.0007,1.0000,0.0000,0.0000,0.0003,1.0000,1.0000,
847,blog.ncsweb.us,0.0010,0.0000,17.5096,7.0000,0.0019,0.0000,0.2231,0.0086,0.0061,0.0050,0.0136,0.0021,0.0000,0.0013,2.0000,0.0010,2.7485,0.1978,294.5936,0.0060,9.0000,0.0000,0.0000,0.0037,11.0000,1.0000,
848,blog.so-amazing.net,0.0008,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0010,0.0007,0.0006,0.0000,0.0021,0.0000,0.0007,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,1.0000,1.0000,
849,blog.willrobinson47.com,0.0020,0.0000,0.0000,1.0000,0.0007,0.0000,0.2222,0.0018,0.0013,0.0011,0.0000,0.0021,0.0000,0.0020,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,3.0000,1.0000,
850,bloghogger.blogspot.com,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000,0.0000,0.0009,0.0006,0.0005,0.0018,0.0007,0.0000,0.0000,0.0000,0.0006,1.7066,0.1592,237.0546,0.0020,3.0000,0.0000,0.0000,0.0010,3.0000,1.0000,
851,blogicus.com,0.0078,0.0016,3514.2368,146.0000,0.0019,0.0000,0.1230,0.0240,0.0170,0.0139,0.0276,0.0021,0.0000,0.0067,10.0000,0.0014,3.6764,0.2668,397.2693,0.0349,52.0000,0.0047,7.0000,0.0208,62.0000,1.0000,
852,blogodob.blogspot.com,0.0004,0.0000,51.3066,150.0000,0.0019,0.0000,0.1871,0.0307,0.0217,0.0178,0.0504,0.0021,0.0000,0.0007,1.0000,0.0013,3.6247,0.2433,362.3019,0.0289,43.0000,0.0000,0.0000,0.0148,44.0000,1.0000,
853,blogs.blogosphere.ca/brock,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,183.0000,
854,blogsagainsthillary.com,0.0096,0.0015,3363.2488,39.0000,0.0019,0.0000,0.0532,0.0070,0.0049,0.0041,0.0038,0.0021,0.0000,0.0289,43.0000,0.0005,1.3249,0.2151,320.2351,0.0013,2.0000,0.0000,0.0000,0.0151,45.0000,1.0000,
855,blogsforbush.com,0.0921,0.0986,218463.9531,2185.0000,0.0019,0.0000,0.0278,0.0732,0.0518,0.0425,0.0457,0.0021,0.0000,0.1416,211.0000,0.0014,3.8922,0.3516,523.5503,0.1718,256.0000,0.0665,99.0000,0.1568,467.0000,1.0000,
856,blogsofwar.com,0.0318,0.0073,16130.7969,1627.0000,0.0019,0.0000,0.1247,0.0736,0.0520,0.0427,0.0943,0.0021,0.0000,0.0255,38.0000,0.0014,3.7829,0.2981,443.8503,0.0564,84.0000,0.0087,13.0000,0.0410,122.0000,1.0000,
857,blogspirator.blogspot.com,0.0002,0.0000,28.1902,21.0000,0.0019,0.0000,0.1525,0.0134,0.0095,0.0078,0.0206,0.0021,0.0000,0.0007,1.0000,0.0012,3.2755,0.2172,323.4107,0.0128,19.0000,0.0000,0.0000,0.0067,20.0000,1.0000,
858,blubberhollow.com/blog,0.0022,0.0000,1.3159,3.0000,0.0019,0.0000,0.2500,0.0019,0.0013,0.0011,0.0002,0.0021,0.0000,0.0020,3.0000,0.0003,0.7985,0.1450,215.9109,0.0007,1.0000,0.0000,0.0000,0.0013,4.0000,1.0000,
859,blue6golf.blogspot.com,0.0017,0.0000,0.1667,6.0000,0.0019,0.0000,0.3265,0.0055,0.0039,0.0032,0.0073,0.0021,0.0000,0.0007,1.0000,0.0009,2.3850,0.2312,344.3187,0.0040,6.0000,0.0000,0.0000,0.0023,7.0000,1.0000,
860,bluegoldfish.blogs.com/surface,0.0032,0.0001,141.9047,21.0000,0.0019,0.0000,0.2078,0.0126,0.0089,0.0073,0.0193,0.0021,0.0000,0.0027,4.0000,0.0012,3.2712,0.2490,370.7690,0.0128,19.0000,0.0027,4.0000,0.0077,23.0000,1.0000,
861,bluestates.blogspot.com,0.0013,0.0000,0.4921,4.0000,0.0019,0.0000,0.2969,0.0153,0.0108,0.0089,0.0260,0.0021,0.0000,0.0007,1.0000,0.0010,2.6465,0.2074,308.8416,0.0054,8.0000,0.0000,0.0000,0.0030,9.0000,1.0000,
862,bobhayes.net,0.0160,0.0002,447.0591,23.0000,0.0019,0.0000,0.0837,0.0101,0.0071,0.0059,0.0001,0.0021,0.0000,0.0181,27.0000,0.0003,0.7750,0.1933,287.8436,0.0007,1.0000,0.0000,0.0000,0.0094,28.0000,1.0000,
863,boottotheskull.com,0.0003,0.0000,0.0000,0.0000,0.0019,0.0000,0.0000,0.0002,0.0001,0.0001,0.0000,0.0021,0.0000,0.0007,1.0000,0.0003,0.7743,0.1696,252.4951,0.0007,1.0000,0.0000,0.0000,0.0007,2.0000,1.0000,
864,borgardblog.blogspot.com,0.0005,0.0000,4.7780,4.0000,0.0019,0.0000,0.3827,0.0080,0.0057,0.0047,0.0124,0.0021,0.0000,0.0007,1.0000,0.0010,2.6481,0.2208,328.8014,0.0054,8.0000,0.0000,0.0000,0.0030,9.0000,1.0000,
865,brainshavings.com,0.0116,0.0005,1011.5786,54.0000,0.0019,0.0000,0.1445,0.0200,0.0142,0.0116,0.0239,0.0021,0.0000,0.0114,17.0000,0.0012,3.3005,0.2422,360.5854,0.0134,20.0000,0.0013,2.0000,0.0124,37.0000,1.0000,
866,brendonsspiderhole.blogspot.com,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,184.0000,
867,brianlarry.com,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,185.0000,
868,brianscott.blogspot.com,0.0003,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0002,0.0001,0.0001,0.0000,0.0021,0.0000,0.0007,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,1.0000,1.0000,
869,brutallyhonest.org,0.0073,0.0000,0.0000,6.0000,0.0007,0.0000,0.3210,0.0050,0.0035,0.0029,0.0000,0.0021,0.0000,0.0060,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0030,9.0000,1.0000,
870,buckeyepundit.blogspot.com,0.0001,0.0000,8.9113,1.0000,0.0019,0.0000,0.0400,0.0027,0.0019,0.0016,0.0040,0.0021,0.0000,0.0007,1.0000,0.0008,2.0217,0.1995,297.0103,0.0027,4.0000,0.0000,0.0000,0.0017,5.0000,1.0000,
871,bullmooserepublicans.com/blog,0.0044,0.0000,0.0000,2.0000,0.0007,0.0000,0.2800,0.0030,0.0021,0.0017,0.0000,0.0021,0.0000,0.0034,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,5.0000,1.0000,
872,bushblog.us,0.0137,0.0000,0.0000,21.0000,0.0007,0.0000,0.1791,0.0089,0.0063,0.0052,0.0000,0.0021,0.0000,0.0141,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,21.0000,1.0000,
873,c-pol.blogspot.com,0.0013,0.0000,2.6252,11.0000,0.0019,0.0000,0.1716,0.0102,0.0072,0.0059,0.0168,0.0021,0.0000,0.0013,2.0000,0.0011,2.9753,0.2170,323.1442,0.0081,12.0000,0.0000,0.0000,0.0047,14.0000,1.0000,
874,californiaconservatives4truth.blogspot.com,0.0041,0.0002,359.6978,16.0000,0.0019,0.0000,0.1689,0.0078,0.0055,0.0045,0.0101,0.0021,0.0000,0.0040,6.0000,0.0011,2.9071,0.2373,353.3355,0.0074,11.0000,0.0000,0.0000,0.0057,17.0000,1.0000,
875,calirep.blogspot.com,0.0005,0.0000,9.1537,2.0000,0.0019,0.0000,0.1200,0.0039,0.0027,0.0022,0.0064,0.0007,0.0000,0.0007,1.0000,0.0008,2.1975,0.1970,293.3770,0.0034,5.0000,0.0000,0.0000,0.0020,6.0000,1.0000,
876,calpoly.edu/~doleary/blog.htm,0.0003,0.0000,9.2918,2.0000,0.0019,0.0000,0.1600,0.0034,0.0024,0.0020,0.0061,0.0021,0.0000,0.0007,1.0000,0.0007,1.9900,0.2224,331.1187,0.0027,4.0000,0.0000,0.0000,0.0017,5.0000,1.0000,
877,campaignofone.org/blog/index.asp,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,186.0000,
878,captainsquartersblog.com/mt,0.0869,0.0044,9811.4678,1397.0000,0.0019,0.0000,0.1013,0.0666,0.0471,0.0386,0.0319,0.0021,0.0000,0.0812,121.0000,0.0012,3.1395,0.2629,391.4000,0.0107,16.0000,0.0060,9.0000,0.0460,137.0000,1.0000,
879,catscape.com,0.0060,0.0001,226.8303,24.0000,0.0019,0.0000,0.1100,0.0139,0.0099,0.0081,0.0181,0.0021,0.0000,0.0074,11.0000,0.0010,2.7476,0.2112,314.4772,0.0060,9.0000,0.0000,0.0000,0.0067,20.0000,1.0000,
880,cayankee.blogs.com,0.0138,0.0061,13446.7256,1881.0000,0.0019,0.0000,0.1086,0.0664,0.0469,0.0385,0.0839,0.0021,0.0000,0.0128,19.0000,0.0014,3.8335,0.3136,467.0170,0.0826,123.0000,0.0081,12.0000,0.0477,142.0000,1.0000,
881,cbcbcbcb.blogspot.com,0.0077,0.0001,252.4705,25.0000,0.0019,0.0000,0.2656,0.0134,0.0094,0.0077,0.0126,0.0021,0.0000,0.0060,9.0000,0.0010,2.6407,0.2161,321.8179,0.0054,8.0000,0.0000,0.0000,0.0057,17.0000,1.0000,
882,ccs178.com,0.0009,0.0005,1179.0973,7.0000,0.0019,0.0000,0.1074,0.0054,0.0038,0.0031,0.0089,0.0021,0.0000,0.0013,2.0000,0.0011,2.9073,0.2329,346.7687,0.0074,11.0000,0.0000,0.0000,0.0044,13.0000,1.0000,
883,cdharris.net,0.0361,0.0004,842.0201,102.0000,0.0019,0.0000,0.2036,0.0255,0.0180,0.0148,0.0103,0.0021,0.0000,0.0242,36.0000,0.0009,2.3693,0.2378,354.0189,0.0040,6.0000,0.0020,3.0000,0.0141,42.0000,1.0000,
884,cecile.squarespace.com,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0003,0.0002,0.0002,0.0006,0.0007,0.0000,0.0000,0.0000,0.0003,0.7983,0.0007,1.0000,0.0007,1.0000,0.0000,0.0000,0.0003,1.0000,1.0000,
885,celluloid-wisdom.com/pw,0.0542,0.0015,3306.1658,390.0000,0.0019,0.0000,0.1391,0.0454,0.0321,0.0263,0.0254,0.0021,0.0000,0.0436,65.0000,0.0011,3.0035,0.2300,342.4516,0.0087,13.0000,0.0040,6.0000,0.0262,78.0000,1.0000,
886,celluloid-wisdom.com/pw/,0.0000,0.0000,0.0000,76.0000,0.0019,0.0000,0.1466,0.0317,0.0224,0.0184,0.0487,0.0007,0.0000,0.0000,0.0000,0.0013,3.5937,0.2511,373.9017,0.0262,39.0000,0.0000,0.0000,0.0131,39.0000,1.0000,
887,centinel.blogspot.com,0.0009,0.0000,4.8231,1.0000,0.0019,0.0000,0.0625,0.0042,0.0030,0.0024,0.0073,0.0021,0.0000,0.0007,1.0000,0.0007,1.9832,0.2043,304.2271,0.0027,4.0000,0.0000,0.0000,0.0017,5.0000,1.0000,
888,chadster.capitalfocus.org,0.0019,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0013,0.0009,0.0007,0.0000,0.0021,0.0000,0.0013,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,2.0000,1.0000,
889,chainik_hocker.blogspot.com,0.0024,0.0000,0.0000,1.0000,0.0007,0.0000,0.2222,0.0020,0.0014,0.0012,0.0000,0.0021,0.0000,0.0020,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,3.0000,1.0000,
890,charlesking.blogspot.com,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.0000,0.0003,0.0002,0.0002,0.0007,0.0007,0.0000,0.0000,0.0000,0.0003,0.7983,0.0007,1.0000,0.0007,1.0000,0.0000,0.0000,0.0003,1.0000,1.0000,
891,chiefsblog.blogspot.com,0.0008,0.0000,29.2065,2.0000,0.0019,0.0000,0.1200,0.0067,0.0047,0.0039,0.0122,0.0021,0.0000,0.0007,1.0000,0.0008,2.2085,0.2368,352.6020,0.0034,5.0000,0.0000,0.0000,0.0020,6.0000,1.0000,
892,chrenkoff.blogspot.com,0.0388,0.0062,13804.8604,1155.0000,0.0019,0.0000,0.1325,0.0493,0.0348,0.0286,0.0521,0.0021,0.0000,0.0416,62.0000,0.0014,3.6898,0.2703,402.5335,0.0383,57.0000,0.0114,17.0000,0.0399,119.0000,1.0000,
893,christian-patriot.blogspot.com,0.0069,0.0001,234.3026,29.0000,0.0019,0.0000,0.1655,0.0103,0.0073,0.0060,0.0106,0.0021,0.0000,0.0094,14.0000,0.0010,2.7449,0.2185,325.3514,0.0060,9.0000,0.0000,0.0000,0.0077,23.0000,1.0000,
894,civilcommotion.com,0.0009,0.0000,3.0482,2.0000,0.0019,0.0000,0.2500,0.0035,0.0025,0.0020,0.0034,0.0021,0.0000,0.0013,2.0000,0.0005,1.3288,0.2041,303.9272,0.0013,2.0000,0.0000,0.0000,0.0013,4.0000,1.0000,
895,claycalhoun.com,0.0060,0.0003,599.4344,55.0000,0.0019,0.0000,0.2133,0.0233,0.0165,0.0135,0.0361,0.0021,0.0000,0.0060,9.0000,0.0013,3.4328,0.2536,377.6526,0.0174,26.0000,0.0027,4.0000,0.0117,35.0000,1.0000,
896,claytoncorner.blogspot.com,0.0000,0.0000,0.0000,1.0000,0.0019,0.0000,0.1111,0.0022,0.0016,0.0013,0.0045,0.0007,0.0000,0.0000,0.0000,0.0006,1.7064,0.1182,176.0406,0.0020,3.0000,0.0000,0.0000,0.0010,3.0000,1.0000,
897,clubforgrowth.org/blog,0.0054,0.0012,2752.2764,18.0000,0.0019,0.0000,0.1250,0.0106,0.0075,0.0061,0.0099,0.0021,0.0000,0.0060,9.0000,0.0010,2.8262,0.2023,301.1761,0.0067,10.0000,0.0013,2.0000,0.0064,19.0000,1.0000,
898,cmillertime.blogspot.com,0.0064,0.0000,20.0976,7.0000,0.0007,0.0000,0.1065,0.0041,0.0029,0.0024,0.0001,0.0021,0.0000,0.0081,12.0000,0.0003,0.7983,0.0007,1.0000,0.0007,1.0000,0.0000,0.0000,0.0044,13.0000,1.0000,
899,coffee.ondragonswing.com,0.0027,0.0002,537.4993,6.0000,0.0019,0.0000,0.1600,0.0038,0.0027,0.0022,0.0031,0.0021,0.0000,0.0047,7.0000,0.0009,2.4583,0.2078,309.4845,0.0047,7.0000,0.0000,0.0000,0.0047,14.0000,1.0000,
