,Music,Slow songs or fast songs,Dance,Folk,Country,Classical music,Musical,Pop,Rock,Metal or Hardrock,Punk,"Hiphop, Rap","Reggae, Ska","Swing, Jazz",Rock n roll,Alternative,Latino,"Techno, Trance",Opera,Movies,Horror,Thriller,Comedy,Romantic,Sci-fi,War,Fantasy/Fairy tales,Animated,Documentary,Western,Action,History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets,Flying,Storm,Darkness,Heights,Spiders,Snakes,Rats,Ageing,Dangerous dogs,Fear of public speaking,Smoking,Alcohol,Healthy eating,Daily events,Prioritising workload,Writing notes,Workaholism,Thinking ahead,Final judgement,Reliability,Keeping promises,Loss of interest,Friends versus money,Funniness,Fake,Criminal damage,Decision making,Elections,Self-criticism,Judgment calls,Hypochondria,Empathy,Eating to survive,Giving,Compassion to animals,Borrowed stuff,Loneliness,Cheating in school,Health,Changing the past,God,Dreams,Charity,Number of friends,Punctuality,Lying,Waiting,New environment,Mood swings,Appearence and gestures,Socializing,Achievements,Responding to a serious letter,Children,Assertiveness,Getting angry,Knowing the right people,Public speaking,Unpopularity,Life struggles,Happiness in life,Energy levels,Small - big dogs,Personality,Finding lost valuables,Getting up,Interests or hobbies,Parents' advice,Questionnaires or polls,Internet usage,Finances,Shopping centres,Branded clothing,Entertainment spending,Spending on looks,Spending on gadgets,Spending on healthy eating,Age,Height,Weight,Number of siblings,Gender,Left - right handed,Education,Only child,Village - town,House - block of flats,never smoked,tried smoking,former smoker,current smoker,Miss Smoking Data
589,5.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,5.0,5.0,1.0,2.0,1.0,5.0,3.0,2.0,2.0,2.0,5.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,1.0,3.0,5.0,4.0,3.0,1.0,1.0,4.0,3.0,5.0,3.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,1.0,5.0,3.0,4.0,3.0,3.0,5.0,2.0,1.0,4.0,4.0,5.0,5.0,5.0,4.0,1.0,5.0,3.0,1.0,5.0,1,1.0,2.0,1.0,1.0,current smoker,social drinker,3.0,4.0,2.0,1.0,1.0,5.0,1.0,2.0,4.0,1.0,4.0,3.0,3.0,2.0,4.0,1.0,3.0,5.0,1.0,3.0,1,1.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,4,3.0,4,i am always on time,only to avoid hurting someone,1.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,4.0,1.0,5.0,5.0,4.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,few hours a day,1.0,4.0,5.0,5.0,4.0,5,5.0,17.0,173.0,66.0,1.0,female,right handed,primary school,no,village,block of flats,0,0,0,1,0
590,5.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,1.0,4.0,4.0,5.0,3.0,4.0,1.0,2.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,5.0,3.0,5.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,1,1.0,3.0,4.0,2.0,never smoked,drink a lot,2.0,3.0,2.0,4.0,4.0,4.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,2,3.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,3,2.0,3,i am often running late,sometimes,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,2.0,2.0,5.0,1.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,few hours a day,2.0,4.0,2.0,4.0,3.0,4,4.0,28.0,182.0,88.0,1.0,male,right handed,masters degree,no,city,block of flats,1,0,0,0,0
591,4.0,3.0,3.0,3.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,5.0,2.0,4.0,2.0,3.0,4.0,5.0,2.0,4.0,3.0,5.0,4.0,1.0,2.0,3.0,1.0,5.0,2.0,2.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,2.0,5.0,5.0,2.0,4.0,3.0,5.0,1.0,2.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,1.0,5.0,1.0,1.0,4,2.0,3.0,3.0,3.0,current smoker,social drinker,3.0,3.0,3.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,5.0,2.0,5.0,1.0,5.0,1,5.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,4,2.0,3,i am often early,sometimes,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,1.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,few hours a day,4.0,4.0,4.0,1.0,3.0,5,4.0,20.0,160.0,55.0,1.0,female,right handed,college/bachelor degree,no,city,block of flats,0,0,0,1,0
592,5.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,5.0,4.0,1.0,4.0,1.0,4.0,5.0,5.0,3.0,3.0,5.0,1.0,3.0,1.0,1.0,3.0,5.0,5.0,1.0,1.0,4.0,3.0,5.0,3.0,1.0,1.0,3.0,5.0,5.0,3.0,5.0,3.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,1.0,2.0,5.0,1.0,5,5.0,3.0,3.0,2.0,tried smoking,never,3.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,1.0,3.0,3.0,1.0,3.0,,4.0,3.0,5.0,3.0,5.0,1,1.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4,3.0,3,i am always on time,sometimes,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,2.0,3.0,1.0,5.0,3.0,4.0,3.0,few hours a day,3.0,4.0,4.0,3.0,5.0,5,4.0,19.0,170.0,65.0,0.0,female,right handed,secondary school,yes,city,block of flats,0,1,0,0,0
593,5.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,5.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,5.0,3.0,1.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,4.0,3.0,3.0,5.0,1.0,2.0,2.0,1.0,5.0,3.0,3.0,1.0,5.0,2.0,2.0,1.0,2.0,3.0,3.0,5.0,3.0,5.0,2.0,2.0,2.0,3.0,2.0,1,1.0,1.0,2.0,2.0,tried smoking,social drinker,3.0,2.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,1,3.0,5.0,5.0,2.0,4.0,2.0,3.0,2.0,3,3.0,3,i am often early,sometimes,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,less than an hour a day,4.0,1.0,1.0,2.0,2.0,1,3.0,21.0,172.0,52.0,1.0,female,right handed,secondary school,no,city,block of flats,0,1,0,0,0
594,5.0,3.0,2.0,3.0,1.0,5.0,1.0,3.0,4.0,1.0,4.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,5.0,4.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,5.0,3.0,5.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,3,2.0,5.0,5.0,1.0,current smoker,never,4.0,2.0,1.0,1.0,5.0,4.0,1.0,3.0,4.0,5.0,5.0,2.0,1.0,5.0,3.0,1.0,5.0,3.0,1.0,3.0,1,5.0,5.0,5.0,5.0,1.0,3.0,1.0,2.0,3,1.0,4,i am often running late,sometimes,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,1.0,4.0,2.0,3.0,3.0,1.0,4.0,4.0,5.0,5.0,1.0,1.0,few hours a day,2.0,2.0,4.0,4.0,4.0,2,5.0,23.0,189.0,87.0,1.0,male,right handed,college/bachelor degree,no,city,block of flats,0,0,0,1,0
595,5.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,5.0,1.0,4.0,5.0,3.0,4.0,2.0,1.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,3.0,4.0,5.0,1.0,2.0,1.0,5.0,5.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,2.0,1.0,1.0,5.0,1.0,1,1.0,1.0,3.0,5.0,current smoker,drink a lot,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,3.0,3.0,5.0,1.0,1.0,5.0,5.0,1.0,4.0,1,1.0,1.0,5.0,5.0,3.0,2.0,1.0,4.0,3,1.0,2,i am often early,everytime it suits me,2.0,5.0,5.0,3.0,2.0,3.0,4.0,1.0,4.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,5.0,4.0,2.0,2.0,most of the day,1.0,2.0,1.0,2.0,1.0,1,1.0,17.0,168.0,67.0,1.0,male,right handed,primary school,yes,village,house/bungalow,0,0,0,1,0
596,5.0,3.0,4.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1,1.0,2.0,2.0,4.0,current smoker,drink a lot,2.0,2.0,4.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,5.0,5.0,2.0,5.0,3.0,1.0,2.0,3.0,2.0,2.0,2,4.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,3,3.0,3,i am always on time,only to avoid hurting someone,3.0,3.0,3.0,3.0,3.0,2.0,,4.0,4.0,1.0,2.0,5.0,4.0,3.0,4.0,2.0,4.0,2.0,1.0,4.0,3.0,3.0,4.0,few hours a day,4.0,3.0,5.0,,5.0,4,5.0,20.0,179.0,60.0,0.0,male,right handed,primary school,,city,block of flats,0,0,0,1,0
597,5.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,1.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,3.0,1.0,2.0,2.0,1.0,4,4.0,3.0,4.0,5.0,tried smoking,social drinker,3.0,5.0,1.0,1.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,2.0,4.0,2.0,4,4.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,5,3.0,2,i am always on time,never,4.0,2.0,1.0,3.0,4.0,3.0,4.0,4.0,5.0,2.0,1.0,1.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,less than an hour a day,3.0,4.0,3.0,2.0,3.0,3,4.0,19.0,178.0,68.0,1.0,male,right handed,secondary school,no,city,block of flats,0,1,0,0,0
598,4.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,5.0,3.0,4.0,5.0,4.0,3.0,1.0,5.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,5.0,3.0,2.0,1.0,5.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,4.0,3,2.0,5.0,3.0,4.0,never smoked,never,3.0,2.0,3.0,2.0,3.0,4.0,1.0,4.0,5.0,4.0,5.0,4.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,4.0,3,3.0,5.0,5.0,4.0,5.0,3.0,4.0,1.0,2,1.0,4,i am often early,only to avoid hurting someone,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,5.0,few hours a day,5.0,3.0,2.0,2.0,2.0,5,4.0,19.0,170.0,80.0,1.0,male,left handed,secondary school,no,city,block of flats,1,0,0,0,0
599,5.0,4.0,5.0,3.0,4.0,2.0,2.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,1.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,5.0,4.0,1.0,3.0,3.0,2.0,2.0,5.0,4.0,2.0,3.0,1.0,2.0,4.0,2.0,2,2.0,3.0,3.0,3.0,never smoked,drink a lot,2.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,5.0,4.0,2.0,5.0,4.0,3.0,4.0,3.0,1.0,3.0,1,2.0,4.0,4.0,2.0,3.0,3.0,3.0,5.0,3,3.0,4,i am often running late,sometimes,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,few hours a day,2.0,3.0,4.0,4.0,3.0,3,3.0,19.0,184.0,84.0,1.0,male,right handed,secondary school,no,city,block of flats,1,0,0,0,0
600,5.0,3.0,2.0,1.0,1.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,2.0,4.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,4.0,1.0,4.0,5.0,5.0,4.0,2.0,2.0,2.0,5.0,3.0,1.0,1.0,5.0,1.0,2.0,4.0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,5.0,3.0,2.0,5.0,3.0,2.0,4.0,5.0,2.0,5.0,3.0,3.0,4.0,2.0,5.0,3,1.0,1.0,3.0,2.0,current smoker,social drinker,3.0,3.0,1.0,2.0,3.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0,2.0,1.0,5.0,1.0,3.0,4.0,1.0,5.0,1,5.0,4.0,4.0,4.0,5.0,2.0,1.0,5.0,3,3.0,4,i am often running late,sometimes,2.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,2.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,1.0,5.0,2.0,3.0,3.0,most of the day,3.0,4.0,2.0,4.0,2.0,2,4.0,18.0,171.0,54.0,0.0,female,right handed,secondary school,yes,city,block of flats,0,0,0,1,0
601,5.0,3.0,1.0,4.0,3.0,4.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,5.0,5.0,4.0,1.0,2.0,5.0,1.0,2.0,3.0,4.0,1.0,2.0,5.0,4.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,3.0,5.0,3.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,5.0,1.0,5.0,3.0,4.0,4.0,3.0,3.0,5,4.0,2.0,5.0,2.0,tried smoking,social drinker,3.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0,1,3.0,5.0,4.0,3.0,2.0,2.0,3.0,5.0,3,2.0,5,i am often running late,sometimes,3.0,5.0,3.0,3.0,5.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,few hours a day,3.0,3.0,3.0,3.0,3.0,2,2.0,19.0,164.0,55.0,1.0,female,right handed,secondary school,no,village,block of flats,0,1,0,0,0
602,4.0,4.0,4.0,2.0,3.0,2.0,2.0,5.0,4.0,4.0,2.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,1.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,4.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,2,2.0,1.0,2.0,1.0,former smoker,drink a lot,1.0,,1.0,2.0,4.0,2.0,1.0,4.0,5.0,2.0,5.0,4.0,5.0,2.0,4.0,3.0,3.0,,1.0,4.0,2,1.0,5.0,4.0,2.0,5.0,1.0,1.0,5.0,3,1.0,5,i am often running late,everytime it suits me,3.0,4.0,2.0,5.0,5.0,3.0,4.0,3.0,3.0,1.0,4.0,2.0,3.0,1.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,2.0,few hours a day,5.0,3.0,1.0,1.0,1.0,1,3.0,22.0,182.0,71.0,1.0,male,right handed,secondary school,no,village,house/bungalow,0,0,1,0,0
603,5.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,,2.0,2.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,5.0,2.0,5.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,5.0,2.0,4.0,4.0,4.0,2.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4,4.0,4.0,2.0,2.0,former smoker,social drinker,3.0,5.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,4.0,3,5.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,3,2.0,3,i am often early,sometimes,2.0,4.0,4.0,4.0,3.0,4.0,4.0,,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,few hours a day,3.0,4.0,3.0,4.0,2.0,2,3.0,21.0,168.0,60.0,1.0,female,right handed,secondary school,no,city,block of flats,0,0,1,0,0
604,5.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,5.0,4.0,4.0,2.0,2.0,5.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,5.0,4.0,2.0,4.0,5.0,5.0,1.0,1.0,1.0,5.0,3.0,3.0,2.0,1.0,5.0,1.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,2.0,3.0,5.0,5.0,1.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,2.0,3.0,5.0,4.0,5.0,5,3.0,3.0,5.0,5.0,current smoker,social drinker,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,5.0,2,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3,2.0,3,i am always on time,only to avoid hurting someone,1.0,5.0,3.0,3.0,3.0,1.0,3.0,5.0,3.0,1.0,3.0,5.0,3.0,5.0,3.0,5.0,1.0,3.0,3.0,3.0,5.0,3.0,4.0,few hours a day,3.0,3.0,4.0,4.0,4.0,3,5.0,21.0,170.0,53.0,1.0,female,right handed,secondary school,no,city,block of flats,0,0,0,1,0
605,5.0,3.0,1.0,5.0,5.0,2.0,3.0,3.0,5.0,3.0,4.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,4.0,5.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,3.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,3.0,2.0,3.0,5.0,5.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,5.0,5,1.0,3.0,2.0,4.0,never smoked,social drinker,3.0,3.0,4.0,4.0,3.0,4.0,2.0,5.0,5.0,1.0,3.0,5.0,1.0,5.0,5.0,4.0,1.0,3.0,2.0,4.0,3,5.0,5.0,4.0,1.0,5.0,4.0,1.0,2.0,4,5.0,4,i am often early,only to avoid hurting someone,3.0,1.0,3.0,3.0,2.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,2.0,less than an hour a day,3.0,4.0,5.0,5.0,4.0,4,4.0,21.0,185.0,65.0,1.0,male,left handed,college/bachelor degree,no,village,house/bungalow,1,0,0,0,0
606,4.0,3.0,3.0,2.0,1.0,2.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,5.0,3.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,5.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,,2.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,1,1.0,2.0,3.0,2.0,never smoked,never,2.0,2.0,3.0,3.0,2.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,3.0,1.0,5.0,3.0,4.0,,3.0,3.0,5,2.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,3,2.0,3,i am always on time,only to avoid hurting someone,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,,3.0,3.0,1.0,3.0,2.0,4.0,2.0,few hours a day,4.0,2.0,4.0,2.0,2.0,2,1.0,22.0,185.0,82.0,1.0,male,right handed,secondary school,no,village,house/bungalow,1,0,0,0,0
607,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,4.0,1.0,2.0,4.0,1.0,5.0,5.0,3.0,1.0,2.0,3.0,4.0,4.0,1.0,5.0,4.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,2.0,3.0,5.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,3.0,5.0,1.0,5.0,3.0,2.0,3.0,3.0,2.0,2,1.0,1.0,4.0,2.0,current smoker,drink a lot,3.0,5.0,2.0,4.0,3.0,5.0,4.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,3.0,,4,2.0,5.0,3.0,2.0,3.0,2.0,2.0,3.0,4,2.0,3,i am always on time,sometimes,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,5.0,3.0,5.0,3.0,less than an hour a day,3.0,5.0,1.0,3.0,4.0,1,1.0,19.0,168.0,55.0,1.0,female,right handed,secondary school,no,city,block of flats,0,0,0,1,0
608,3.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,1.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,5,2.0,4.0,2.0,3.0,current smoker,drink a lot,4.0,5.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,5,1.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,5,4.0,4,i am always on time,only to avoid hurting someone,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,5.0,few hours a day,3.0,4.0,2.0,2.0,2.0,3,4.0,25.0,195.0,95.0,1.0,male,right handed,secondary school,no,city,house/bungalow,0,0,0,1,0
609,4.0,3.0,3.0,2.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,3.0,3.0,5.0,4.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,1.0,never smoked,,5.0,2.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,2.0,5.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,1.0,4.0,1,2.0,2.0,3.0,3.0,1.0,2.0,1.0,5.0,5,4.0,4,i am always on time,sometimes,3.0,5.0,2.0,5.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,1.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,few hours a day,4.0,1.0,3.0,1.0,2.0,2,5.0,18.0,188.0,73.0,2.0,male,right handed,currently a primary school pupil,no,city,block of flats,1,0,0,0,0
